EmployeeID,Age,Gender,Department,JobRole,MaritalStatus,YearsAtCompany,Attrition,YearsSinceLastPromotion,JobSatisfaction,JobInvolvement,YearsWithCurrManager,PerformanceRating,MonthlyIncome
22956,27,Female,IT,Data Analyst,Divorced,29,Yes,4,1,4,11,3,7781
22957,47,Male,R&D,Data Analyst,Single,6,No,11,3,4,10,4,14439
22958,47,Male,Marketing,Research Scientist,Divorced,17,No,4,2,3,8,3,19490
22959,34,Female,HR,Data Analyst,Single,21,Yes,12,1,1,3,1,7352
22960,44,Female,HR,Software Engineer,Married,24,No,5,3,2,14,1,14474
22961,34,Male,Marketing,Manager,Single,28,No,5,1,4,10,1,6060
22962,36,Female,IT,Manager,Married,28,No,1,4,4,10,2,19837
22963,57,Male,HR,Financial Advisor,Divorced,29,No,0,4,4,11,1,16630
22964,43,Female,HR,Research Scientist,Divorced,12,No,2,4,3,14,3,17466
22965,52,Male,Sales,Sales Executive,Single,25,No,14,1,4,3,3,15988
22966,53,Female,R&D,Marketing Coordinator,Married,0,No,12,2,2,3,4,5493
22967,28,Male,Sales,Financial Advisor,Divorced,19,No,13,4,3,3,2,14179
22968,59,Male,IT,Financial Advisor,Single,5,No,5,2,3,14,3,6190
22969,49,Female,R&D,HR Specialist,Single,0,No,13,2,2,0,3,19368
22970,23,Female,Finance,Data Analyst,Single,6,No,6,2,2,12,2,13450
22971,45,Male,Finance,HR Specialist,Married,20,No,1,1,1,11,1,5962
22972,24,Female,Marketing,Financial Advisor,Divorced,14,Yes,11,3,1,12,4,6478
22973,53,Female,Finance,HR Specialist,Single,17,No,2,1,4,12,3,13318
22974,55,Female,HR,Financial Advisor,Married,25,No,2,4,2,2,4,13993
22975,34,Male,Marketing,HR Specialist,Married,20,Yes,1,2,3,11,3,15186
22976,43,Male,Marketing,Research Scientist,Divorced,4,No,5,2,3,3,3,13046
22977,27,Female,HR,Data Analyst,Divorced,25,No,4,4,3,6,2,15080
22978,45,Male,Marketing,Financial Advisor,Divorced,9,No,12,2,2,8,4,2620
22979,39,Male,IT,Research Scientist,Divorced,24,No,5,4,1,6,4,16149
22980,53,Male,Marketing,Sales Executive,Married,1,No,0,1,4,3,1,17333
22981,43,Female,IT,Financial Advisor,Single,1,Yes,13,1,4,6,3,5876
22982,32,Male,Sales,Marketing Coordinator,Divorced,24,No,10,4,1,3,4,7574
22983,41,Male,Finance,HR Specialist,Single,5,No,6,4,2,8,2,7800
22984,38,Male,HR,HR Specialist,Single,0,No,12,4,1,7,4,9699
22985,27,Female,HR,Manager,Single,27,No,10,2,2,2,3,15567
22986,26,Male,R&D,Software Engineer,Divorced,11,No,12,3,4,9,2,17608
22987,57,Male,R&D,Manager,Single,15,Yes,13,2,1,0,3,12438
22988,38,Male,IT,Sales Executive,Single,11,No,6,4,2,13,3,17791
22989,51,Male,R&D,HR Specialist,Single,29,No,9,3,1,6,1,19111
22990,26,Male,R&D,Financial Advisor,Married,13,No,2,2,3,10,3,2534
22991,50,Female,HR,Data Analyst,Married,0,No,3,4,4,1,3,13268
22992,31,Male,Sales,Marketing Coordinator,Single,16,Yes,9,3,1,6,3,5437
22993,32,Female,Finance,Financial Advisor,Divorced,13,No,5,2,4,2,2,3279
22994,51,Male,HR,Financial Advisor,Single,23,No,2,4,3,12,3,2056
22995,26,Female,IT,Software Engineer,Divorced,24,No,10,3,2,4,3,9521
22996,57,Female,Finance,HR Specialist,Married,15,Yes,12,3,1,11,3,13416
22997,40,Female,Marketing,Data Analyst,Single,21,No,2,1,2,9,3,4975
22998,34,Female,Sales,Research Scientist,Divorced,24,No,4,3,2,4,1,8668
22999,30,Female,IT,Financial Advisor,Divorced,8,No,8,2,2,14,4,15164
23000,42,Female,Finance,HR Specialist,Married,22,No,8,2,2,2,1,16606
23001,34,Female,R&D,Software Engineer,Divorced,16,No,10,1,1,6,1,6215
23002,41,Male,IT,Research Scientist,Divorced,12,No,8,4,4,6,2,11510
23003,27,Female,Sales,Financial Advisor,Divorced,14,No,6,4,4,8,2,9751
23004,33,Male,IT,Research Scientist,Single,23,No,4,4,1,6,3,12239
23005,23,Male,HR,Research Scientist,Divorced,11,No,4,3,3,8,4,2006
23006,37,Male,R&D,Data Analyst,Married,29,Yes,5,3,1,12,4,8707
23007,25,Male,HR,HR Specialist,Single,21,No,7,3,4,14,2,4380
23008,38,Male,Finance,Marketing Coordinator,Divorced,29,No,10,3,4,0,4,16256
23009,25,Female,Sales,HR Specialist,Divorced,15,Yes,14,3,4,2,1,9685
23010,49,Male,Sales,Manager,Divorced,1,No,11,2,4,14,3,2400
23011,33,Female,Finance,HR Specialist,Divorced,9,No,7,3,1,0,2,18553
23012,42,Female,Finance,Financial Advisor,Single,1,Yes,13,3,4,9,2,15143
23013,56,Male,Finance,Marketing Coordinator,Married,24,No,5,2,2,4,4,16194
23014,28,Male,HR,Software Engineer,Married,20,No,6,1,4,14,2,19756
23015,22,Female,Finance,Manager,Divorced,17,No,9,3,1,12,4,4486
23016,58,Male,R&D,Marketing Coordinator,Married,0,Yes,4,3,3,7,4,13886
23017,29,Female,Finance,Research Scientist,Divorced,27,No,13,1,1,9,1,12828
23018,28,Male,Marketing,Data Analyst,Married,2,Yes,10,4,2,12,2,6759
23019,29,Female,R&D,Data Analyst,Divorced,0,No,9,2,4,14,2,9877
23020,48,Female,Finance,HR Specialist,Single,22,No,2,2,2,12,3,5578
23021,21,Female,R&D,Data Analyst,Divorced,0,Yes,14,1,1,4,4,16543
23022,46,Male,HR,Manager,Divorced,7,No,12,3,2,5,2,12391
23023,57,Male,Finance,Data Analyst,Divorced,19,No,7,2,1,7,4,5784
23024,35,Male,IT,Software Engineer,Married,10,No,5,4,2,10,2,11318
23025,43,Female,R&D,Marketing Coordinator,Divorced,27,No,6,2,1,7,2,4782
23026,49,Male,Marketing,Manager,Married,27,No,3,3,3,5,3,12162
23027,58,Male,IT,Data Analyst,Married,8,No,12,3,4,4,3,19894
23028,32,Male,Sales,Software Engineer,Divorced,22,No,4,3,4,9,3,17932
23029,51,Male,Sales,Marketing Coordinator,Single,22,No,12,1,1,7,2,5105
23030,30,Male,IT,HR Specialist,Divorced,14,No,4,2,2,4,3,11906
23031,59,Male,HR,Data Analyst,Divorced,7,Yes,0,4,4,12,1,3855
23032,53,Female,Finance,Data Analyst,Single,7,No,13,1,2,6,1,19518
23033,52,Female,IT,Software Engineer,Single,2,Yes,6,4,1,1,2,13885
23034,56,Female,Marketing,Data Analyst,Divorced,11,No,11,4,2,3,2,2229
23035,21,Male,HR,Data Analyst,Married,11,No,4,1,4,9,1,7399
23036,34,Female,R&D,Financial Advisor,Single,20,No,14,2,2,4,1,12830
23037,20,Male,Sales,Marketing Coordinator,Married,29,No,14,4,3,4,2,9660
23038,34,Male,R&D,Financial Advisor,Single,2,No,4,2,1,8,1,19053
23039,56,Male,Marketing,Research Scientist,Divorced,25,No,10,4,3,0,3,11510
23040,58,Male,Sales,Marketing Coordinator,Divorced,13,No,9,4,4,7,2,9600
23041,51,Female,Marketing,Data Analyst,Divorced,19,No,2,4,3,10,1,10739
23042,34,Male,IT,HR Specialist,Divorced,12,Yes,8,2,3,1,1,9484
23043,46,Male,Marketing,HR Specialist,Divorced,1,No,14,4,1,10,2,13811
23044,20,Female,IT,Financial Advisor,Single,0,Yes,2,2,3,4,2,10485
23045,27,Male,Marketing,Financial Advisor,Single,26,No,9,4,2,6,3,7671
23046,25,Female,Marketing,Research Scientist,Single,18,No,5,1,2,10,1,15628
23047,30,Male,Finance,Data Analyst,Divorced,21,No,7,4,4,13,3,7322
23048,50,Female,R&D,Data Analyst,Married,7,No,1,1,3,7,3,8999
23049,27,Female,IT,Marketing Coordinator,Divorced,18,Yes,11,2,4,0,4,11107
23050,24,Male,IT,Software Engineer,Married,8,No,1,4,3,11,1,5938
23051,49,Female,IT,Software Engineer,Single,24,Yes,4,3,4,6,1,2653
23052,59,Female,Finance,HR Specialist,Single,22,No,3,2,2,2,2,7133
23053,54,Female,Finance,HR Specialist,Single,18,No,7,1,3,5,3,3651
23054,30,Male,Sales,Research Scientist,Divorced,22,No,1,1,4,0,1,9113
23055,24,Female,IT,Research Scientist,Single,19,Yes,4,1,3,10,3,6189
23056,47,Male,R&D,Data Analyst,Married,13,Yes,4,3,4,14,2,7317
23057,31,Female,IT,Software Engineer,Single,23,Yes,1,2,3,13,2,15471
23058,51,Male,HR,Marketing Coordinator,Married,19,No,13,2,4,11,2,15338
23059,38,Female,R&D,Marketing Coordinator,Divorced,0,No,9,4,2,3,2,18450
23060,27,Female,Finance,HR Specialist,Married,12,Yes,6,2,4,0,2,8121
23061,51,Male,Finance,Marketing Coordinator,Divorced,21,No,9,3,1,11,3,6913
23062,55,Female,Finance,Marketing Coordinator,Single,8,No,3,4,1,3,4,11000
23063,47,Male,Marketing,Financial Advisor,Divorced,8,No,12,1,1,0,2,8241
23064,48,Male,R&D,HR Specialist,Married,7,Yes,12,3,2,10,4,14082
23065,27,Male,Finance,Software Engineer,Married,21,No,3,3,2,12,4,11820
23066,59,Female,Finance,Financial Advisor,Divorced,15,Yes,14,4,3,10,2,13490
23067,30,Male,Finance,Data Analyst,Single,26,Yes,14,1,1,9,1,3630
23068,52,Male,Marketing,Software Engineer,Divorced,2,Yes,14,4,1,14,3,17610
23069,23,Female,IT,Sales Executive,Single,1,No,10,1,3,6,1,9925
23070,34,Male,R&D,Research Scientist,Divorced,18,No,14,2,3,0,2,15286
23071,25,Female,IT,Marketing Coordinator,Divorced,12,Yes,6,1,2,13,2,4468
23072,21,Male,Sales,Sales Executive,Married,21,Yes,2,1,3,11,1,4057
23073,30,Male,HR,Sales Executive,Married,17,No,4,3,3,0,2,3462
23074,46,Male,Sales,Sales Executive,Divorced,22,No,11,2,2,9,2,16763
23075,57,Male,R&D,Research Scientist,Married,4,No,4,4,1,14,1,4991
23076,45,Female,Marketing,HR Specialist,Married,23,No,13,3,1,3,4,13481
23077,52,Male,Marketing,Financial Advisor,Married,10,Yes,11,3,3,0,2,14032
23078,55,Male,IT,Software Engineer,Divorced,14,No,7,1,2,9,2,4133
23079,29,Female,Finance,Financial Advisor,Divorced,10,No,7,2,4,8,1,6914
23080,26,Male,Finance,Research Scientist,Divorced,5,No,6,3,3,12,2,17923
23081,53,Female,Finance,Software Engineer,Single,13,No,2,4,2,8,1,11837
23082,20,Female,Marketing,Manager,Divorced,29,No,14,3,3,8,2,12811
23083,23,Male,R&D,Software Engineer,Married,18,No,10,4,2,8,3,11837
23084,32,Male,HR,HR Specialist,Single,0,No,6,1,4,2,2,12447
23085,26,Female,IT,Data Analyst,Married,0,No,9,1,3,2,1,11698
23086,55,Male,HR,HR Specialist,Single,26,No,13,1,1,0,4,2109
23087,28,Female,Sales,HR Specialist,Single,20,Yes,9,3,3,7,1,12666
23088,29,Female,Marketing,Financial Advisor,Divorced,26,No,14,3,2,0,2,16326
23089,21,Male,Finance,Research Scientist,Divorced,4,No,14,1,2,5,4,6907
23090,49,Female,Marketing,Research Scientist,Married,6,No,11,1,2,7,4,12935
23091,47,Female,HR,Research Scientist,Single,5,No,4,4,3,12,3,7433
23092,58,Male,R&D,Marketing Coordinator,Married,3,No,11,3,3,9,3,11992
23093,57,Male,Finance,HR Specialist,Married,1,No,11,1,2,4,1,19748
23094,39,Female,Finance,Data Analyst,Single,5,Yes,9,1,4,3,2,4010
23095,50,Female,Finance,Sales Executive,Married,0,Yes,14,2,2,13,2,8374
23096,31,Female,Finance,Data Analyst,Single,0,Yes,11,4,1,7,2,16600
23097,38,Male,HR,Sales Executive,Single,23,No,12,1,1,14,1,12003
23098,55,Female,Marketing,Software Engineer,Single,11,No,5,2,1,11,3,15608
23099,51,Male,R&D,HR Specialist,Married,10,No,1,1,3,5,1,13662
23100,24,Female,R&D,Data Analyst,Single,19,No,5,4,4,4,2,14269
23101,48,Female,R&D,HR Specialist,Divorced,17,No,10,3,1,14,3,2175
23102,36,Female,Marketing,Software Engineer,Divorced,0,No,6,2,1,5,1,16646
23103,25,Female,IT,Financial Advisor,Divorced,6,No,13,4,3,3,4,13713
23104,29,Female,HR,Research Scientist,Divorced,20,No,13,2,4,0,3,18990
23105,47,Male,Sales,Research Scientist,Divorced,27,No,8,4,2,1,2,17823
23106,38,Female,Finance,Software Engineer,Single,26,No,8,3,3,10,1,8618
23107,43,Male,Finance,Research Scientist,Divorced,23,No,14,3,4,0,4,15105
23108,32,Female,IT,Financial Advisor,Single,27,No,10,2,3,2,2,10413
23109,59,Female,HR,Financial Advisor,Married,1,Yes,2,2,3,3,4,7716
23110,59,Male,Sales,Data Analyst,Single,9,No,11,4,4,1,2,5984
23111,27,Male,R&D,HR Specialist,Divorced,16,No,6,3,3,14,4,4345
23112,50,Male,IT,HR Specialist,Married,1,Yes,11,3,4,3,3,5538
23113,50,Male,IT,Software Engineer,Divorced,20,No,11,1,1,0,4,7924
23114,58,Male,Marketing,Sales Executive,Single,5,No,11,3,2,6,3,11872
23115,21,Female,HR,Research Scientist,Single,26,No,11,3,2,2,2,12439
23116,35,Male,Marketing,Financial Advisor,Married,1,Yes,8,4,2,2,4,7157
23117,51,Male,Marketing,Financial Advisor,Divorced,15,No,9,3,2,11,2,9975
23118,29,Female,IT,Manager,Single,9,Yes,1,1,3,1,4,8687
23119,37,Male,R&D,Financial Advisor,Single,3,No,5,1,2,8,4,17125
23120,20,Male,Marketing,Manager,Single,28,No,4,4,4,14,2,16395
23121,58,Male,IT,Marketing Coordinator,Married,28,Yes,5,3,4,3,2,18390
23122,43,Female,Finance,Software Engineer,Single,29,No,14,3,3,10,4,16111
23123,57,Male,R&D,Software Engineer,Divorced,25,No,1,3,3,2,4,9206
23124,57,Female,Sales,Data Analyst,Married,11,Yes,9,2,2,4,1,8627
23125,31,Female,Marketing,Marketing Coordinator,Divorced,8,No,0,1,4,6,2,4239
23126,35,Female,Finance,Sales Executive,Single,21,No,6,1,3,3,2,14455
23127,54,Male,Sales,Sales Executive,Married,5,Yes,6,3,3,0,3,18785
23128,48,Female,Marketing,Manager,Single,28,No,9,4,1,10,1,12625
23129,30,Male,Finance,Marketing Coordinator,Single,3,No,14,4,1,7,3,7908
23130,32,Female,IT,Marketing Coordinator,Divorced,10,No,7,4,2,13,3,15029
23131,29,Female,IT,Software Engineer,Married,20,No,12,2,4,3,4,4656
23132,59,Male,R&D,Software Engineer,Married,9,No,6,1,1,12,2,9026
23133,34,Female,R&D,HR Specialist,Divorced,9,No,0,4,4,11,2,17347
23134,22,Female,Sales,Data Analyst,Single,24,No,9,1,4,7,4,13412
23135,41,Female,Marketing,Research Scientist,Divorced,21,No,5,1,2,13,3,16726
23136,59,Male,R&D,Marketing Coordinator,Single,26,No,10,1,1,9,4,9554
23137,21,Male,HR,Research Scientist,Single,29,Yes,12,3,3,5,4,3878
23138,24,Female,HR,HR Specialist,Divorced,28,No,2,3,1,12,2,3934
23139,54,Male,Finance,Data Analyst,Divorced,17,No,9,1,4,13,1,2919
23140,25,Female,R&D,Data Analyst,Divorced,3,No,9,2,3,11,2,11171
23141,28,Male,IT,Research Scientist,Single,8,No,11,2,4,6,1,4033
23142,55,Female,IT,Research Scientist,Married,11,No,8,3,4,14,4,8756
23143,34,Female,HR,Manager,Married,28,Yes,8,4,1,10,2,19604
23144,58,Female,HR,Marketing Coordinator,Married,16,No,10,4,1,2,3,16080
23145,27,Male,HR,Research Scientist,Married,5,No,12,1,3,1,4,11343
23146,36,Female,Finance,Data Analyst,Divorced,24,No,1,4,4,0,3,14065
23147,39,Male,IT,Financial Advisor,Single,12,No,6,2,1,12,3,16419
23148,41,Male,Sales,Marketing Coordinator,Married,23,Yes,4,3,1,4,1,9022
23149,58,Female,Finance,Manager,Single,21,No,10,3,2,1,4,18721
23150,27,Female,HR,HR Specialist,Divorced,21,No,6,2,2,4,4,18986
23151,52,Male,HR,HR Specialist,Married,24,No,4,2,1,11,1,19023
23152,51,Male,R&D,Sales Executive,Married,26,No,0,4,4,2,2,19237
23153,29,Male,Sales,Data Analyst,Married,5,No,1,1,3,8,3,8342
23154,59,Female,HR,Research Scientist,Single,14,No,4,2,4,14,2,14233
23155,39,Male,HR,Manager,Single,8,No,0,4,3,0,4,18608
23156,48,Male,Marketing,Manager,Single,7,No,13,3,2,12,2,13807
23157,28,Male,HR,Sales Executive,Married,5,No,6,2,1,11,3,10411
23158,23,Male,Marketing,HR Specialist,Divorced,10,No,3,2,3,2,4,11584
23159,44,Male,Finance,Marketing Coordinator,Divorced,25,Yes,6,1,3,8,1,9561
23160,26,Male,Marketing,HR Specialist,Married,22,Yes,3,1,2,2,3,8993
23161,30,Male,HR,Data Analyst,Married,7,No,6,2,4,11,2,10065
23162,55,Male,Sales,Marketing Coordinator,Divorced,18,No,13,3,3,0,4,16262
23163,46,Male,Finance,Marketing Coordinator,Divorced,14,No,4,2,2,2,3,17873
23164,42,Female,Marketing,Software Engineer,Single,18,No,8,4,1,3,1,15448
23165,55,Female,Sales,Software Engineer,Divorced,0,Yes,8,3,1,1,1,9018
23166,39,Female,IT,Sales Executive,Married,17,No,7,4,3,12,1,6809
23167,35,Male,Finance,Marketing Coordinator,Single,13,No,4,4,3,12,3,3018
23168,26,Female,R&D,Data Analyst,Married,29,No,13,4,2,8,2,3978
23169,22,Male,Marketing,Marketing Coordinator,Married,16,No,7,2,4,2,4,5111
23170,22,Male,Sales,Software Engineer,Divorced,26,Yes,12,3,2,10,3,2059
23171,25,Female,Marketing,Financial Advisor,Married,2,Yes,5,4,1,6,1,14885
23172,40,Female,Marketing,HR Specialist,Divorced,16,No,12,1,1,9,2,17314
23173,45,Male,R&D,Financial Advisor,Divorced,21,No,4,1,1,7,2,2477
23174,34,Male,Marketing,Software Engineer,Divorced,26,No,6,3,1,3,2,3153
23175,58,Female,IT,Marketing Coordinator,Married,15,Yes,13,3,2,6,1,16852
23176,25,Female,R&D,Data Analyst,Single,6,No,1,4,1,10,4,6983
23177,23,Female,HR,Financial Advisor,Divorced,19,No,0,4,3,2,3,3689
23178,35,Male,HR,Manager,Single,13,No,10,3,4,6,4,15806
23179,30,Male,Marketing,Marketing Coordinator,Divorced,21,No,3,3,1,2,2,9853
23180,44,Female,Sales,Software Engineer,Single,4,Yes,3,2,1,8,4,14972
23181,59,Female,IT,Manager,Single,9,No,2,1,1,1,4,18591
23182,52,Male,HR,Data Analyst,Divorced,27,No,10,1,2,6,1,3969
23183,39,Male,HR,Sales Executive,Divorced,29,No,0,3,1,9,3,17018
23184,30,Male,R&D,Marketing Coordinator,Married,20,No,14,1,1,14,1,10160
23185,41,Female,Finance,Sales Executive,Single,0,No,4,3,2,1,1,6485
23186,27,Male,Marketing,Research Scientist,Divorced,29,No,7,2,3,13,3,6578
23187,24,Male,Marketing,Research Scientist,Married,13,No,5,1,3,0,3,17844
23188,23,Male,Sales,Marketing Coordinator,Divorced,11,No,8,4,2,14,1,11957
23189,56,Male,Finance,Manager,Single,28,No,3,2,4,4,3,12049
23190,36,Male,Sales,HR Specialist,Single,9,Yes,4,1,1,6,4,11522
23191,53,Female,Marketing,Marketing Coordinator,Married,14,No,0,1,3,6,4,4907
23192,28,Male,Marketing,HR Specialist,Married,20,No,14,3,3,11,1,13378
23193,40,Male,Sales,HR Specialist,Single,17,No,14,4,1,2,1,9482
23194,37,Male,Marketing,Financial Advisor,Divorced,12,No,9,1,2,9,4,13085
23195,22,Male,R&D,Marketing Coordinator,Divorced,27,No,3,4,4,11,4,17091
23196,51,Female,IT,Data Analyst,Married,13,No,12,4,2,6,2,16814
23197,31,Female,Marketing,Sales Executive,Single,23,No,9,2,1,12,1,14166
23198,53,Female,R&D,Data Analyst,Single,27,No,7,1,3,7,2,14448
23199,35,Female,R&D,HR Specialist,Single,26,No,11,4,3,14,1,8043
23200,27,Female,HR,Manager,Divorced,9,No,1,3,2,6,3,13668
23201,20,Male,IT,Manager,Married,14,No,3,4,3,9,2,14617
23202,22,Female,Marketing,Marketing Coordinator,Married,14,No,11,3,3,9,4,10282
23203,26,Female,R&D,Software Engineer,Single,20,No,12,3,4,0,4,13890
23204,55,Male,R&D,Financial Advisor,Married,22,No,7,3,4,4,4,13843
23205,24,Male,Finance,Financial Advisor,Single,19,Yes,6,4,2,6,2,19558
23206,30,Male,HR,Manager,Divorced,6,No,8,3,1,9,1,8868
23207,39,Female,R&D,Research Scientist,Married,6,No,0,2,1,2,4,12908
23208,42,Male,Sales,Data Analyst,Married,19,No,3,4,3,2,3,17962
23209,30,Female,IT,Research Scientist,Divorced,4,Yes,6,4,4,0,1,10736
23210,40,Female,Finance,Sales Executive,Divorced,15,No,6,3,3,10,2,15311
23211,53,Female,Sales,Research Scientist,Divorced,1,No,1,4,2,5,3,18121
23212,58,Male,Marketing,HR Specialist,Divorced,10,Yes,7,3,3,9,3,12312
23213,31,Male,Finance,Research Scientist,Married,19,No,7,1,4,9,3,9665
23214,42,Female,HR,HR Specialist,Married,25,No,8,3,4,3,3,8732
23215,38,Female,Sales,Data Analyst,Married,1,No,6,1,3,14,3,15902
23216,58,Female,R&D,Marketing Coordinator,Single,17,No,2,1,2,11,2,17991
23217,40,Male,Sales,Software Engineer,Single,5,No,6,4,2,2,3,3913
23218,34,Female,IT,Sales Executive,Single,21,No,14,1,4,4,3,6405
23219,38,Female,HR,Sales Executive,Divorced,19,No,9,4,1,9,2,9094
23220,43,Male,Sales,Manager,Divorced,0,No,7,4,1,7,2,13773
23221,20,Male,R&D,Software Engineer,Divorced,1,No,0,2,3,2,4,11588
23222,46,Male,Sales,Sales Executive,Single,11,No,4,2,2,8,4,9393
23223,27,Female,Marketing,Marketing Coordinator,Single,23,No,8,4,1,7,2,16310
23224,25,Male,Sales,Marketing Coordinator,Single,13,No,13,1,1,5,1,15443
23225,33,Female,Marketing,Software Engineer,Married,28,Yes,8,1,1,6,4,17478
23226,33,Female,IT,HR Specialist,Single,21,No,13,4,3,2,3,13315
23227,26,Male,R&D,Marketing Coordinator,Single,8,No,9,2,4,14,3,6348
23228,49,Male,Marketing,Manager,Married,18,No,11,3,3,1,4,14146
23229,24,Female,Sales,HR Specialist,Married,26,No,3,2,3,4,4,5484
23230,39,Male,HR,Software Engineer,Single,24,No,4,4,2,12,2,2130
23231,28,Male,Marketing,Sales Executive,Single,5,No,1,1,4,11,2,8082
23232,29,Female,Sales,Data Analyst,Single,9,No,7,4,2,8,3,8398
23233,24,Male,IT,HR Specialist,Divorced,12,No,3,1,4,5,3,9381
23234,31,Male,IT,HR Specialist,Single,13,Yes,9,2,3,9,4,2402
23235,50,Female,HR,Sales Executive,Single,20,Yes,14,3,1,2,2,11435
23236,42,Female,HR,Data Analyst,Married,17,No,3,1,4,6,1,3921
23237,46,Female,Finance,Financial Advisor,Single,9,No,12,3,1,13,3,5202
23238,38,Female,Finance,Manager,Divorced,24,No,4,4,3,1,4,14267
23239,25,Female,Finance,Marketing Coordinator,Married,4,No,14,3,2,13,4,3449
23240,28,Male,IT,Research Scientist,Divorced,5,No,8,1,1,2,2,13314
23241,45,Male,HR,Financial Advisor,Single,24,No,5,1,2,8,1,19358
23242,44,Female,R&D,Data Analyst,Divorced,23,No,0,1,4,4,4,16712
23243,51,Male,IT,Data Analyst,Married,1,No,11,3,3,9,3,11001
23244,57,Female,IT,Marketing Coordinator,Married,1,No,14,4,1,8,2,16642
23245,28,Female,Finance,HR Specialist,Divorced,5,No,13,1,2,8,2,5765
23246,53,Female,HR,Sales Executive,Married,23,Yes,3,2,3,2,4,5027
23247,41,Female,HR,Manager,Divorced,6,Yes,7,4,2,4,1,7712
23248,36,Female,Marketing,HR Specialist,Married,16,No,1,2,4,4,3,14535
23249,40,Female,Marketing,Sales Executive,Divorced,0,No,11,2,3,11,3,2352
23250,28,Female,Sales,Sales Executive,Single,3,No,0,3,2,8,1,7459
23251,52,Female,R&D,Sales Executive,Married,20,Yes,14,3,4,1,1,10578
23252,23,Male,HR,HR Specialist,Divorced,14,No,3,3,2,10,3,2258
23253,48,Female,R&D,Software Engineer,Single,14,No,13,1,2,4,4,12994
23254,58,Female,HR,Financial Advisor,Divorced,13,No,12,3,4,4,2,11852
23255,22,Male,Marketing,Data Analyst,Married,10,Yes,13,1,1,2,3,12689
23256,30,Male,Finance,Sales Executive,Divorced,23,No,6,2,2,5,4,14040
23257,36,Male,Marketing,HR Specialist,Single,24,No,8,3,4,7,1,8425
23258,28,Male,HR,Financial Advisor,Married,29,No,7,1,1,13,3,10778
23259,47,Male,Marketing,Marketing Coordinator,Divorced,15,No,9,3,1,12,1,6375
23260,56,Male,Finance,Software Engineer,Divorced,2,No,6,3,1,0,1,16696
23261,55,Male,Sales,Sales Executive,Divorced,27,No,12,1,1,6,2,9598
23262,38,Male,Marketing,HR Specialist,Divorced,12,No,2,4,1,6,4,7098
23263,43,Female,Finance,Financial Advisor,Married,10,No,8,3,4,2,3,16852
23264,38,Female,R&D,Marketing Coordinator,Divorced,29,Yes,10,2,4,4,2,10606
23265,50,Female,Sales,Software Engineer,Divorced,15,No,14,4,3,10,1,15467
23266,50,Male,R&D,Financial Advisor,Single,29,No,10,2,1,10,4,10072
23267,36,Female,Marketing,Marketing Coordinator,Divorced,3,No,10,2,3,10,3,3203
23268,32,Male,Marketing,Data Analyst,Married,21,No,2,3,1,9,3,11350
23269,29,Male,Finance,Data Analyst,Married,27,No,8,1,4,7,1,10193
23270,39,Female,HR,Software Engineer,Married,11,Yes,1,2,2,4,1,12212
23271,29,Male,IT,Manager,Single,18,Yes,10,3,2,6,4,6732
23272,41,Male,HR,Research Scientist,Divorced,4,No,6,4,4,12,2,2298
23273,46,Male,IT,Sales Executive,Married,8,Yes,3,1,2,12,4,11169
23274,55,Female,IT,Sales Executive,Single,28,No,14,2,2,1,2,14631
23275,47,Female,R&D,Financial Advisor,Married,17,Yes,0,2,3,5,4,5278
23276,42,Female,R&D,Research Scientist,Divorced,24,No,2,1,1,11,2,7103
23277,47,Female,R&D,Financial Advisor,Single,2,No,3,1,2,3,2,13109
23278,29,Male,Finance,Manager,Married,20,No,9,1,2,5,4,3964
23279,49,Male,IT,Research Scientist,Single,22,No,7,1,2,8,1,10699
23280,29,Female,R&D,Research Scientist,Married,15,No,2,4,4,7,2,13034
